tracker_id,solo_Wins,solo_HeadshotKillsPg
131509,0.018868,0.019636
130514,0.028302,0.007273
125702,0.009434,0.024727
14982,0,0
141443,0,0.021091
78795,0,0.072727
34329,0,0
166095,0.028302,0.013818
63567,0.018868,0.058909
209581,0.009434,0.032
121847,0,0.043636
149436,0,0.290909
119726,0.009434,0.020364
218299,0,0.012364
45709,0,0.016
153375,0,0.017455
215201,0,0.036364
128442,0.009434,0.008
175645,0,0
209457,0,0
16522,0.018868,0.010182
207510,0.009434,0.016
211004,0,0.027636
143931,0.009434,0.022545
96253,0.018868,0.010182
65521,0,0.006545
153059,0,0.036364
82491,0.018868,0.006545
133743,0.009434,0.016727
193859,0.018868,0.045091
199787,0.018868,0
22384,0,0.018909
83216,0.037736,0.013818
207139,0,0.016727
101205,0.018868,0.018182
119681,0.009434,0.008727
163896,0,0.048727
203653,0,0
125442,0,0.004364
183162,0.018868,0.053818
193901,0.037736,0.010909
28789,0.04717,0.023273
117938,0.009434,0.096727
167446,0.009434,0.042182
39614,0.009434,0.034909
101403,0,0.008727
175438,0,0.013818
192199,0,0
26698,0,0
217452,0,0.027636
156020,0,0.008727
105664,0.009434,0.027636
216194,0.018868,0.058182
103586,0.009434,0.021091
51492,0.009434,0.039273
83847,0,0.027636
195032,0.018868,0.013091
37004,0.037736,0.017455
129639,0.009434,0.011636
54358,0,0.145455
8918,0,0.036364
74643,0,0.090909
196002,0,0
170749,0.009434,0.028364
164775,0,0.013091
211325,0,0
25059,0,0.043636
87238,0.009434,0.011636
186890,0.009434,0.290909
114618,0,0.027636
189660,0.04717,0.015273
180741,0.009434,0.010909
128244,0,0.004364
206576,0,0.010182
23504,0.018868,0.038545
50381,0.018868,0.008727
114171,0.018868,0.024
58012,0.009434,0.022545
115419,0,0
141746,0,0.013818
137350,0,0.072727
175503,0.009434,0.018182
187063,0.018868,0.016727
136266,0.009434,0.021091
155112,0,0.008727
42853,0.04717,0.016
169908,0,0.010182
119601,0,0.016
98260,0.009434,0.021091
85637,0.009434,0.038545
15125,0,0.022545
171485,0.056604,0.048727
142013,0.009434,0.012364
40810,0,0.028364
148658,0.009434,0.008727
13954,0,0.011636
89987,0.009434,0.017455
11646,0.056604,0.027636
147739,0,0.027636
163966,0,0.007273
30409,0,0.016
126787,0.018868,0.024
97870,0.028302,0.017455
125717,0.056604,0.046545
124617,0.028302,0.017455
122602,0,0.085091
132334,0,0.006545
113094,0.028302,0.010182
74642,0,0.005091
111610,0,0.013091
98826,0,0.040727
45724,0.009434,0.015273
58732,0.018868,0.014545
36652,0.028302,0.028364
134964,0.009434,0.025455
173477,0.037736,0.029091
52864,0,0.006545
115847,0.009434,0.018182
30447,0.018868,0.007273
98372,0,0.010909
145134,0.018868,0.013091
209652,0,0
109467,0,0.013818
180547,0.009434,0.008
124250,0.028302,0.023273
129096,0,0.005818
178074,0.056604,0.028364
179681,0,0.027636
30097,0.009434,0.034909
46373,0,0.010909
10248,0.018868,0.008
180721,0.018868,0.028364
115497,0.018868,0.017455
30156,0,0.008727
146888,0.009434,0.017455
70090,0,0.010182
212658,0,0.017455
78780,0.018868,0.016727
207726,0.037736,0.017455
167473,0.018868,0.018182
202556,0,0.011636
34045,0.009434,0.026182
124796,0,0.036364
203069,0.018868,0.012364
22995,0.009434,0.027636
147872,0.009434,0.026909
183406,0.009434,0.012364
155030,0,0.036364
159966,0,0.005091
190595,0,0.006545
144056,0.009434,0.009455
152477,0,0.018182
164051,0,0.016727
30760,0.075472,0.050909
150585,0,0.023273
185152,0,0.026909
54976,0,0
55999,0.009434,0.014545
158186,0,0.048727
80227,0,0.026909
35283,0,0.002182
44585,0,0.042909
208677,0,0.017455
215637,0,0.010909
176651,0.009434,0.016
31691,0.018868,0.018909
45963,0.009434,0.018909
186914,0,0
21818,0.009434,0.022545
3750,0.018868,0.015273
101052,0,0.027636
72817,0,0
77843,0,0.009455
177812,0.009434,0.005091
151,0.009434,0.145455
216264,0,0.015273
212210,0,0.009455
209244,0.009434,0.013818
65555,0.018868,0.019636
69059,0,0.036364
143914,0.04717,0.028364
114069,0,0.009455
99849,0.018868,0.013818
87488,0,0.020364
203621,0.028302,0.025455
207707,0,0.012364
83925,0,0.013091
123400,0.018868,0.029091
39013,0,0.010909
112132,0,0.008727
189801,0,0.025455
169553,0,0.008
147380,0.009434,0.018909
149961,0,0.018182
3481,0,0.036364
60141,0.009434,0.014545
175734,0.009434,0.041455
127442,0.009434,0.010182
174119,0.018868,0.025455
126223,0,0.027636
214576,0,0.022545
178366,0,0.058182
55307,0,0.048727
143138,0.009434,0.005818
160591,0.04717,0.010909
33302,0.188679,0.047273
213187,0,0.015273
24999,0,0.018182
171438,0,0
21269,0,0.032727
175065,0.009434,0.029818
147199,0,0.015273
71163,0.018868,0.033455
41791,0.04717,0.042182
155764,0,0.015273
46590,0.056604,0.032
169377,0,0
209207,0.009434,0.024727
127736,0,0
112078,0.009434,0.041455
154120,0.009434,0
70626,0,0.013818
116568,0.009434,0
71902,0.037736,0.072727
211388,0,0.016727
87617,0,0.043636
154230,0,0.009455
196994,0.018868,0.042182
121272,0.018868,0.006545
137239,0.009434,0.005818
173427,0.009434,0.015273
122655,0.009434,0.018182
121689,0.018868,0.022545
157973,0.009434,0.035636
207377,0,0.026909
176258,0.009434,0.036364
208644,0,0.008
58756,0,0.017455
131911,0.009434,0.04
52936,0,0.016
175038,0.009434,0.046545
158950,0,0.024
113089,0.018868,0.008727
34614,0.113208,0.079273
159083,0.018868,0.017455
139878,0,0.016727
138937,0,0.017455
85080,0.018868,0.009455
122609,0.018868,0.016
139795,0,0.010182
190326,0,0.018909
220108,0,0.060364
99563,0,0.145455
152930,0.009434,0.006545
76852,0.028302,0.018182
32215,0.009434,0.019636
76767,0.009434,0.018182
112755,0,0
4553,0.009434,0.065455
106034,0.009434,0.016
213847,0.018868,0.020364
175891,0.009434,0.007273
64724,0,0.012364
113155,0.009434,0.009455
36301,0,0.019636
196466,0,0.042182
93447,0.018868,0.054545
193933,0.009434,0.007273
169158,0.009434,0.009455
114807,0.018868,0.027636
210129,0.018868,0.010182
67317,0.028302,0.023273
119383,0,0.036364
84862,0.028302,0.013818
106392,0.009434,0.036364
128561,0.018868,0.020364
154947,0,0.012364
27683,0.009434,0.024727
86138,0.009434,0.032727
132051,0,0
92885,0,0.023273
69037,0,0.018182
66867,0.113208,0.020364
147479,0.018868,0.027636
74128,0.028302,0.026909
217233,0,0.072727
45186,0,0.005818
205264,0.009434,0.051636
211761,0.018868,0.018909
110821,0,0.020364
219079,0,0.004364
211119,0.009434,0.022545
211187,0,0.008727
175377,0.009434,0.010909
36684,0.009434,0.036364
160369,0,0.013818
79364,0.037736,0.027636
56371,0,0.011636
130463,0.018868,0.007273
99528,0,0.021091
78359,0.018868,0.034182
144520,0.009434,0.019636
112332,0.009434,0.030545
198989,0,0.072727
137745,0.009434,0.036364
164237,0,0.022545
118188,0,0.018182
208714,0.009434,0.034182
180574,0.009434,0.051636
154418,0.009434,0.021091
71783,0.028302,0.013818
86778,0,0.072727
61574,0.018868,0.145455
93590,0.037736,0.026182
124044,0.009434,0.008
119700,0,0.006545
114251,0.009434,0.016
66939,0.028302,0
217185,0,0.008727
173599,0,0.016
37585,0.009434,0.104
220834,0.009434,0.049455
76504,0.018868,0.018182
187935,0.009434,0.029091
162456,0,0.024
82333,0.018868,0.029091
215253,0.037736,0.016727
129131,0.009434,0.015273
171124,0,0.013818
20950,0.009434,0.018909
213218,0.018868,0.024727
61832,0.037736,0.018909
180630,0.009434,0.011636
112736,0.009434,0.028364
198884,0,0
13875,0.009434,0.017455
13364,0.009434,0.003636
173763,0,0.010909
207117,0.018868,0.061818
68993,0.018868,0.045818
113157,0,0.060364
149807,0.037736,0.013818
170863,0.018868,0.025455
74044,0,0.034909
175648,0,0
92565,0,0.013091
23188,0.009434,0.018909
618,0.037736,0.013091
194588,0.018868,0.032
36433,0.056604,0.037818
30015,0,0.016727
105614,0.018868,0.032
142725,0.009434,0.054545
158131,0,0.024
27918,0.018868,0.013091
134482,0.009434,0.010182
182442,0.009434,0.026182
130929,0.018868,0.021091
58956,0.028302,0.049455
123212,0,0.032
186369,0.009434,0.010182
159276,0,0.008727
18868,0,0.024
83853,0.009434,0.008
147817,0.009434,0.021818
211287,0,0.008
85963,0,0.024
72417,0.018868,0.015273
91172,0,0.018182
124051,0.009434,0.017455
150152,0.009434,0.010182
7782,0,0.005818
80795,0,0.013818
148982,0.018868,0.030545
51855,0,0.024
153512,0.04717,0.040727
169663,0.009434,0.004364
28777,0.084906,0.045091
168087,0.037736,0.006545
219227,0,0.010182
86167,0.037736,0.060364
53091,0.009434,0.049455
168804,0.009434,0.010909
197336,0,0.017455
12087,0.009434,0.010182
135557,0.009434,0.019636
29892,0,0.008
47427,0,0.021091
128247,0.018868,0.013091
51432,0.009434,0.038545
86633,0.028302,0.017455
136969,0.018868,0.020364
52794,0,0
108249,0,0.031273
94698,0.009434,0.045091
42956,0.018868,0.030545
134080,0.009434,0.013091
214082,0,0.025455
219822,0.009434,0.013818
157080,0,0.006545
187006,0.009434,0.015273
101574,0,0.018909
129376,0,0.007273
46396,0.009434,0.023273
54264,0.075472,0.029091
15827,0,0.003636
100417,0.018868,0.027636
90667,0.009434,0.019636
121962,0.009434,0.026182
95157,0.009434,0.015273
92862,0.009434,0.018182
69213,0,0.010182
182041,0,0.025455
20308,0,0.007273
186169,0,0.024
45638,0,0.011636
39409,0.009434,0.021091
20895,0.009434,0.016
133156,0.018868,0.058909
45326,0.028302,0.016
184143,0,0.036364
107592,0,0.013091
96353,0,0
112925,0,0.101818
32055,0,0.019636
157813,0.018868,0.009455
170876,0,0.007273
36881,0,0.016727
3326,0,0
191982,0,0
31883,0.018868,0.024
123009,0,0
126442,0.018868,0.018182
6787,0.009434,0.016727
131461,0,0.028364
211233,0.009434,0.016
213495,0.018868,0.017455
160736,0.009434,0.010909
29621,0.009434,0.018182
131992,0.018868,0.018182
215207,0.009434,0.042182
106672,0.018868,0.018909
95121,0.037736,0.013818
92989,0.018868,0.007273
208098,0,0.007273
28097,0.009434,0.019636
176778,0,0
206919,0,0.016727
104258,0.018868,0.031273
192882,0.009434,0.013091
212618,0.018868,0.016727
46616,0,0.008727
104541,0,0.004364
98788,0.009434,0.011636
120728,0,0.018182
43532,0,0.024
29003,0,0
101529,0,0.033455
12990,0.028302,0.007273
87821,0.028302,0.011636
10905,0,0.018182
77964,0.009434,0.012364
188382,0.018868,0.032
30530,0.018868,0.032
116656,0.018868,0.030545
9265,0.028302,0.023273
170532,0,0.004364
109218,0.028302,0.050182
190153,0.075472,0.022545
46959,0.037736,0.018182
27629,0.028302,0.042182
132033,0,0.020364
89483,0.066038,0.034182
4081,0.009434,0.036364
153953,0.018868,0.023273
156544,0,0.008727
24948,0.018868,0.024727
169860,0.009434,0.020364
32593,0.018868,0.018909
29434,0,0.034182
208137,0,0.010909
189472,0.018868,0.008
182352,0,0.010182
185606,0.009434,0.017455
108523,0.009434,0.036364
97963,0.009434,0.026182
27445,0.028302,0.015273
211011,0,0.014545
52312,0.04717,0.027636
67867,0,0.010182
207521,0.009434,0.004364
38487,0.028302,0.019636
108204,0.018868,0.017455
156293,0,0.054545
117763,0.009434,0.042182
73182,0.018868,0.015273
100364,0.009434,0.011636
108899,0.009434,0.021091
123441,0.009434,0.014545
33943,0,0.054545
206925,0.009434,0.042182
145797,0.009434,0.002909
132602,0,0.015273
151441,0.009434,0.018182
12866,0.009434,0.047273
10848,0.009434,0.025455
69224,0.009434,0.016727
197889,0,0
144238,0.009434,0.032
83240,0,0
134841,0,0.008
186576,0.009434,0.021818
27534,0,0.024727
147312,0,0.013091
31152,0.009434,0.069091
111857,0,0.015273
157482,0.018868,0.010909
97459,0.009434,0.013091
105907,0.018868,0.024727
77653,0,0.020364
111220,0,0.043636
49531,0,0.014545
8812,0.018868,0.021091
110209,0,0.031273
90331,0.028302,0.056
199696,0.009434,0.145455
54558,0.018868,0.026909
26870,0.037736,0.016
180069,0,0.060364
88679,0.018868,0.010182
70098,0.028302,0.013091
5851,0.009434,0.022545
125332,0,0.012364
206127,0,0.021091
163112,0,0.024
14703,0.009434,0.045091
59384,0.009434,0.015273
75520,0,0.024
81652,0.009434,0.012364
211158,0.009434,0.005818
48551,0.018868,0.010182
102354,0.018868,0.018909
61859,0.018868,0.036364
104634,0.028302,0.020364
45463,0.028302,0.045091
66245,0,0.031273
212348,0.018868,0.010182
13448,0.009434,0.042182
89573,0.037736,0.051636
35586,0.009434,0.016
21844,0.009434,0.009455
14433,0,0.008
114168,0,0.013818
29330,0.018868,0.037091
164526,0,0
135910,0,0.006545
121514,0,0.003636
207779,0.009434,0.010182
210152,0,0.04
148755,0.009434,0.019636
2489,0.018868,0.101818
44516,0,0.036364
19177,0.018868,0.012364
111620,0.028302,0.030545
103126,0.028302,0.014545
75032,0,0.020364
214906,0,0.048727
145899,0.009434,0.012364
70057,0,0.029091
109583,0.009434,0.007273
23706,0,0.009455
123000,0.018868,0.023273
138039,0.018868,0.008727
169215,0,0.009455
150683,0.009434,0.021818
219190,0,0.014545
215522,0,0.006545
109995,0.009434,0.027636
53814,0.009434,0.064727
10752,0,0.008
208388,0.009434,0.024
153865,0.009434,0.017455
124862,0,0.005818
174750,0.009434,0.002909
163372,0,0.013818
174752,0,0.016727
129053,0.018868,0.024727
36913,0.009434,0.023273
78083,0,0.029818
59910,0.018868,0.023273
187903,0,0.023273
175144,0.009434,0
29356,0.037736,0.026182
6987,0.028302,0.049455
219256,0,0.012364
114755,0.028302,0.024727
74958,0,0.009455
47388,0.018868,0.043636
179658,0,0.029818
3176,0.028302,0.018909
122008,0.037736,0.036364
182506,0,0.072727
138325,0,0.012364
69485,0,0.005091
2171,0.009434,0.036364
81532,0,0.012364
136422,0,0.093818
155203,0.037736,0.018909
33793,0.009434,0.011636
54453,0.009434,0.029818
97187,0.009434,0.023273
145648,0.009434,0.013091
168727,0,0.016
165367,0.018868,0.043636
134358,0,0.040727
27866,0.009434,0.013091
46002,0.009434,0.011636
161405,0.009434,0.010182
183266,0.009434,0
167968,0,0
112779,0.009434,0.008727
178789,0.009434,0.016
144861,0,0.021091
51486,0.009434,0.030545
125752,0,0.013091
127270,0.028302,0.009455
64785,0,0.024
92190,0.028302,0.020364
73102,0,0.013818
72877,0.04717,0.029091
36907,0,0.018182
175017,0.04717,0.026909
217065,0,0.145455
179913,0,0.018182
70789,0.009434,0.008727
30750,0.009434,0.024
139067,0.018868,0.046545
213197,0,0.010909
4241,0.04717,0.011636
50050,0.009434,0.044364
93770,0.037736,0.038545
52193,0,0.012364
209458,0,0.017455
173665,0.009434,0.008
27162,0,0.017455
123703,0.018868,0.016
213851,0.028302,0.013091
59742,0.009434,0.010182
122864,0,0.072727
220465,0,0.015273
92408,0,0
38136,0.018868,0.080727
135953,0.018868,0.010909
34216,0,0.024727
181362,0,0
102530,0.009434,0.010909
97107,0,0.013091
106438,0,0.025455
31103,0.009434,0.024727
190634,0.018868,0.010909
88240,0.009434,0.011636
84003,0,0.018182
214766,0.018868,0.011636
194718,0.028302,0.024727
4428,0,0.036364
22792,0,0
42488,0.028302,0.019636
59121,0.028302,0.010909
73404,0.018868,0.047273
7307,0.018868,0.028364
195081,0.009434,0.036364
116219,0.009434,0.005818
34304,0.009434,0.027636
175996,0.028302,0.08
71188,0,0.012364
100766,0.009434,0.041455
48756,0.009434,0.010909
178926,0.009434,0.020364
78832,0,0
114558,0.037736,0.032727
67176,0.037736,0.020364
143371,0.028302,0.033455
112805,0.009434,0.018909
40279,0.009434,0
194665,0,0.024727
78138,0.037736,0.009455
185804,0.009434,0.041455
97447,0,0.027636
113973,0.037736,0.019636
80761,0.056604,0.008727
42483,0,0.006545
80693,0.009434,0.024727
94830,0,0
170723,0,0.021818
203056,0,0
156264,0.018868,0.018909
165074,0.009434,0.009455
41057,0.009434,0.021091
19759,0.009434,0.029091
160972,0.028302,0.012364
215582,0,0
164981,0.018868,0.010909
113850,0,0
198892,0.009434,0
6362,0.009434,0.024
108653,0.018868,0.014545
125391,0,0.018909
30868,0.066038,0.12
181360,0.009434,0.015273
32856,0,0
64914,0.009434,0.004364
106060,0.009434,0.052364
142778,0.09434,0.026909
186102,0.018868,0.046545
208182,0,0
46597,0.009434,0.021091
62810,0.028302,0.050909
208441,0,0.024
75477,0,0.033455
193117,0.018868,0.003636
109436,0.009434,0.024
132071,0.009434,0.015273
52616,0.018868,0.014545
5987,0.04717,0.012364
17646,0.018868,0.016
198096,0.037736,0.011636
98173,0.018868,0.016
163956,0.028302,0.016
39138,0,0.024
106117,0,0.030545
48423,0.04717,0.031273
35801,0,0.023273
129057,0,0.008727
23160,0.009434,0.010182
21529,0.009434,0.024
46416,0,0.016727
49128,0.009434,0.021818
73114,0.009434,0.030545
51339,0.009434,0.036364
211827,0,0.008727
185067,0.009434,0.021818
177773,0.009434,0.006545
154864,0,0.027636
70914,0.028302,0.024
134955,0.009434,0.006545
211620,0.009434,0.005091
61089,0,0.008727
52857,0.009434,0.011636
138317,0.04717,0.022545
59364,0.084906,0.018909
4429,0,0.041455
58464,0,0.036364
142959,0.018868,0.003636
147681,0,0.009455
136463,0.018868,0.036364
81293,0,0.010909
136638,0,0.028364
151756,0,0.018182
135839,0.028302,0.014545
46151,0.018868,0.021818
46360,0,0.005818
121621,0.009434,0.011636
93475,0.028302,0.069818
31022,0.009434,0.006545
180831,0.009434,0.028364
150993,0.028302,0.019636
25319,0.009434,0.041455
100757,0,0.012364
121417,0.028302,0.008727
106687,0.037736,0.022545
101618,0,0.031273
116046,0,0
85097,0,0
13050,0.028302,0.014545
149184,0.009434,0.012364
186125,0,0
87962,0,0.011636
186244,0,0.022545
80295,0.009434,0.025455
150020,0.009434,0.016
192816,0.018868,0.018909
106773,0,0.019636
113053,0.009434,0.021818
122883,0.018868,0.018909
158590,0.009434,0.018182
181681,0,0.016
91603,0.009434,0
171107,0,0.072727
12488,0.009434,0.029091
83615,0.009434,0.026182
193616,0,0.014545
50660,0,0.010909
206158,0,0
149059,0.009434,0.003636
176486,0.009434,0.012364
88467,0.018868,0.043636
122299,0.009434,0.035636
124203,0,0.016
87909,0.009434,0
65329,0.009434,0.010909
156397,0.009434,0.041455
198391,0.009434,0.018909
95987,0.009434,0.012364
194047,0,0
195600,0,0
112148,0,0.005818
169232,0.009434,0.012364
97867,0.028302,0.014545
155459,0.037736,0.026182
119083,0.037736,0.030545
168137,0,0.036364
107720,0.009434,0.017455
61068,0.009434,0.015273
154536,0.009434,0.048727
49509,0.018868,0.021818
15582,0.018868,0.023273
114930,0.028302,0.026909
145421,0.075472,0.015273
206571,0.009434,0.018182
45123,0.018868,0.021818
124765,0,0.010182
174015,0.009434,0.010909
115670,0.009434,0.025455
123844,0.009434,0.029091
157300,0.028302,0.030545
171236,0.075472,0.021091
219022,0,0.018909
194789,0.018868,0.007273
191516,0.018868,0.012364
35976,0.009434,0.041455
67153,0.018868,0.034182
180439,0.037736,0.010182
97788,0.04717,0.024
145290,0,0.072727
59505,0.009434,0.016727
122444,0.009434,0.024
61213,0.028302,0.033455
72669,0.009434,0.021091
178125,0.009434,0.018909
154114,0.018868,0.020364
211974,0.009434,0.019636
130840,0,0.006545
195153,0.009434,0.021091
39506,0,0.011636
60395,0.028302,0.009455
47153,0,0.009455
28681,0,0.029091
98918,0.009434,0.014545
162636,0.009434,0.006545
101185,0.009434,0.020364
77495,0,0.011636
44015,0.028302,0.014545
27118,0.028302,0.034182
193956,0.009434,0.017455
155494,0,0.040727
84099,0,0.015273
68211,0,0.010909
41590,0.028302,0.031273
31427,0.075472,0.042909
47702,0.018868,0.017455
126092,0.009434,0.021818
163081,0.018868,0.011636
111499,0,0.017455
97100,0,0.013091
125213,0.009434,0.048727
124657,0.009434,0.027636
101919,0.009434,0.029091
166654,0.018868,0.024
169314,0,0.021818
96393,0.009434,0.017455
48635,0,0.021091
10013,0.009434,0.007273
211173,0,0.054545
52379,0.037736,0.013818
189834,0,0.020364
87922,0.028302,0.016
166297,0.009434,0.034182
171113,0.009434,0.025455
91411,0,0
32383,0.009434,0.013091
146933,0,0.036364
101761,0,0
184692,0,0.024
19066,0.028302,0.029818
67662,0,0
25470,0.009434,0.014545
16493,0.028302,0.034182
221602,0.009434,0.010909
203751,0,0.030545
12273,0,0.024
56795,0.009434,0.017455
155216,0,0.010182
46112,0.009434,0.013091
127520,0.009434,0.072727
49482,0,0
101009,0,0.010182
59640,0,0.020364
200600,0,0
152681,0,0.007273
203868,0,0
30099,0.018868,0.044364
101527,0.018868,0.013091
88856,0.018868,0.006545
115237,0.009434,0.029818
29743,0.009434,0.025455
107306,0.009434,0.013091
72402,0,0.029091
195488,0,0.008727
197150,0.018868,0.015273
163700,0.009434,0.031273
146752,0.009434,0.017455
155288,0.009434,0.043636
93919,0.018868,0.016
212550,0,0.020364
180012,0,0
167383,0.018868,0.036364
25169,0.018868,0.027636
63950,0.009434,0.098909
189106,0.018868,0.014545
106840,0.028302,0.026182
209689,0.009434,0.010909
201335,0.018868,0.029091
131712,0,0.036364
167248,0.018868,0.016
89928,0.009434,0.003636
8286,0.018868,0.013091
106410,0,0.010909
23675,0,0.018182
50385,0,0.036364
145127,0,0.013818
173891,0,0.008727
196181,0.009434,0.005091
196550,0.009434,0.049455
198722,0.009434,0.060364
32504,0,0.013091
183562,0.018868,0.043636
51182,0,0.087273
151668,0,0.072727
64963,0.028302,0.017455
141973,0.084906,0.037818
122541,0.028302,0.042182
273,0.066038,0.035636
90049,0.009434,0.036364
58424,0,0.045091
50514,0.009434,0.145455
99104,0.009434,0.008727
121723,0,0.016727
175583,0,0.013091
117486,0,0.036364
182473,0.018868,0.044364
211111,0.028302,0.011636
215047,0,0.008727
155721,0.009434,0.025455
206564,0,0
179409,0.009434,0.016727
38557,0,0.008
41416,0,0.016727
5562,0,0
76846,0,0.016727
34601,0.009434,0.010909
86429,0,0
79901,0.009434,0.013818
159308,0,0.008
180928,0,0.014545
184464,0.028302,0.042909
169378,0.018868,0.060364
151258,0,0
164344,0.009434,0.029091
128405,0.018868,0.020364
52753,0.009434,0.024
189257,0.009434,0
43470,0.009434,0.058182
132552,0.009434,0.010909
43244,0.018868,0.038545
141423,0,0.039273
173374,0.009434,0.054545
32591,0,0.013091
50634,0.009434,0.017455
45270,0,0.018182
152793,0,0.021818
19767,0.018868,0.054545
55465,0.04717,0.021091
165911,0.028302,0.013818
106521,0.009434,0.012364
131639,0.018868,0.014545
35690,0.009434,0.027636
156230,0.018868,0.040727
48778,0,0.064727
103278,0.018868,0.022545
33732,0,0
102585,0.018868,0.054545
202588,0,0.022545
45743,0.018868,0.018182
158662,0,0.024
179455,0.028302,0.012364
213788,0.009434,0.056727
141669,0,0.014545
184846,0,0.072727
169537,0,0.008727
17281,0.018868,0.006545
3197,0.009434,0.026909
172063,0,0.011636
22670,0.009434,0.013818
205158,0.009434,0.044364
161875,0,0
24035,0.066038,0.070545
110913,0,0.011636
135199,0.018868,0.023273
121705,0,0
148612,0.009434,0.014545
65862,0,0.017455
138574,0.009434,0.008
210717,0.009434,0.018182
210975,0.009434,0.075636
156920,0.018868,0
116434,0,0.016727
76393,0,0.072727
28694,0.037736,0.051636
168317,0.009434,0.018909
117252,0.009434,0.016
40654,0,0.036364
212495,0.028302,0.020364
137565,0.009434,0.049455
162334,0,0
216048,0,0.006545
171139,0,0.036364
53225,0.009434,0.026909
68171,0,0
158137,0.009434,0.014545
70751,0.009434,0.026182
155166,0,0.032
158280,0,0.008727
27975,0.009434,0.021091
193165,0.04717,0.049455
31757,0.018868,0.022545
180954,0,0.015273
79616,0.018868,0.051636
38677,0,0.006545
201274,0,0.005818
174504,0.009434,0.013091
30314,0.028302,0.017455
116185,0,0.042909
166686,0.009434,0.018182
184395,0.009434,0.014545
157637,0,0.068364
86865,0,0
158367,0.009434,0.014545
52489,0.009434,0.028364
47682,0,0.024
208278,0,0.010182
51337,0.056604,0.021818
132113,0,0.018182
113421,0.04717,0.024
118024,0,0.036364
215349,0.009434,0.030545
51947,0.028302,0.012364
18446,0.009434,0.024
139182,0,0.006545
93264,0,0.024
85762,0.009434,0.026909
163099,0,0.009455
102765,0,0.039273
149128,0.018868,0.033455
102488,0,0.014545
51178,0.009434,0.015273
214204,0.009434,0.013818
194637,0.037736,0.015273
221407,0,0.024727
103320,0.009434,0.043636
16794,0,0.008
36276,0.009434,0.007273
117458,0.028302,0.016727
88374,0,0.004364
50182,0,0.027636
212050,0.018868,0.042182
20789,0.009434,0.008727
214625,0.009434,0.018182
207973,0,0.029818
98531,0.028302,0.037091
210652,0.028302,0.010182
185587,0.037736,0.053091
168571,0.009434,0.021091
136879,0.018868,0.021091
138977,0,0.021091
79832,0,0.018909
122161,0,0.022545
83478,0.009434,0.010909
17641,0.04717,0.033455
209175,0,0
38425,0.018868,0.013818
35201,0.009434,0.109091
189122,0,0.021091
105292,0.018868,0.027636
159294,0,0.041455
551,0.009434,0.018182
168323,0,0.013091
128091,0.018868,0.020364
192110,0.028302,0.016727
132695,0.009434,0.009455
164300,0,0.032
184106,0.028302,0.026909
191113,0.009434,0.010182
121472,0.009434,0.033455
1062,0.066038,0.050909
55129,0.009434,0.019636
90205,0,0.008727
24179,0.018868,0.023273
204257,0,0.046545
44950,0,0
19188,0.028302,0.018182
93655,0,0.026909
63895,0.028302,0.021091
102091,0.028302,0.026909
87726,0.028302,0.053091
96664,0,0.017455
170017,0,0.051636
26216,0,0.010182
29402,0.028302,0.009455
113566,0,0.012364
205521,0,0.072727
114941,0.018868,0.043636
33347,0.018868,0.011636
124734,0.056604,0.005818
213104,0,0.014545
182353,0,0.013091
17267,0,0.029818
208167,0.009434,0.018909
56487,0.009434,0.010182
50770,0.009434,0.041455
24689,0.009434,0.008727
8033,0.009434,0.010182
182725,0.037736,0.109091
74462,0.018868,0.016727
144569,0,0.014545
208757,0.018868,0.047273
113353,0,0.043636
103172,0.009434,0.015273
145747,0.009434,0.025455
175896,0,0.019636
116377,0,0.015273
53035,0.009434,0.031273
8294,0.009434,0.003636
168187,0,0.026182
131576,0.009434,0.026182
211752,0,0.018182
14704,0.018868,0.033455
70897,0.009434,0.022545
177637,0,0.054545
113553,0.018868,0.014545
34550,0.018868,0.015273
38122,0.009434,0
9183,0.009434,0.064
35067,0.009434,0.014545
22903,0.04717,0.04
8221,0.028302,0.010182
84078,0.018868,0.036364
123523,0.018868,0.036364
175122,0.018868,0
73657,0.037736,0.051636
115668,0.009434,0.017455
154130,0.009434,0.003636
65452,0,0.014545
139885,0,0.005818
89869,0,0
209556,0,0
118875,0,0.010909
47143,0.009434,0.044364
103276,0.037736,0.027636
199882,0.009434,0.010182
175411,0,0.022545
218541,0,0
108078,0.009434,0.021818
147037,0,0
76855,0,0.043636
85241,0.009434,0.041455
57301,0,0.013818
132546,0.009434,0.012364
181856,0.009434,0.028364
35752,0,0.047273
47610,0,0.014545
202174,0,0
51914,0,0.021091
50856,0.009434,0.010182
30035,0,0
211947,0.018868,0.011636
217713,0,0.014545
215224,0,0.003636
67707,0.009434,0.065455
214692,0,0.028364
181746,0,0.018182
131658,0,0.048727
80617,0.018868,0.013818
113416,0.009434,0.053091
152760,0.028302,0.015273
67115,0.009434,0.033455
49097,0,0.036364
68045,0,0.012364
122441,0.009434,0.009455
43673,0.018868,0.050909
94276,0.056604,0.029818
138238,0,0
217893,0,0.015273
69640,0,0.006545
139617,0.028302,0.034909
161661,0,0.031273
31928,0.009434,0.011636
48393,0,0.015273
80971,0.009434,0.054545
73057,0.009434,0.047273
101453,0,0.043636
70546,0.028302,0.057455
191686,0.009434,0.029818
129338,0,0.032727
37463,0.018868,0.048727
39277,0.018868,0.051636
175321,0.028302,0.018182
