tracker_id,solo_Kills,solo_RideDistance
30592,0.05876,0.177227
48179,0.01356,0.012022
397,0.130718,0.182862
29709,0.075936,0.06331
6913,0.08588,0.089852
115376,0.024769,0.02036
33148,0.015187,0.01074
64021,0.016272,0.010319
45390,0.037968,0.01351
17609,0.055867,0.05453
6145,0.004339,0.003181
154748,0.069427,0.097823
130745,0.026397,0.048831
213942,0.016091,0.016566
35174,0.068884,0.047162
17933,0.01139,0.019331
213937,0.001989,0.000387
79598,0.003435,0.000195
101563,0.011029,0.009348
146596,0.016634,0.014954
113636,0.01121,0.006529
218119,0.006147,0.008149
145818,0.001266,0.002329
17214,0.011571,0.007957
14357,0.093292,0.108537
126659,0.007232,0.003716
206485,0.01121,0.014788
110878,0.05424,0.187637
19423,0.027662,0.067041
80598,0.022781,0.01779
17540,0.056048,0.141827
24871,0.187127,0.263577
16536,0.060568,0.073133
115050,0.002893,0.002484
89969,0.01356,0.032616
46615,0,0
2250,0.010848,0.004271
75717,0.004339,0.004576
31681,0.023323,0.026221
149901,0.021696,0.088819
10664,0.018984,0.019022
144924,0.046104,0.136333
8416,0.11318,0.016529
28482,0.056952,0.030398
30839,0.118423,0.091408
159623,0.006328,0.001525
5766,0.055505,0.069689
117502,0.058037,0.25649
215344,0.054421,0.012875
35463,0.050624,0.105396
123140,0.017538,0.007198
47126,0.076659,0.241633
20220,0.032544,0.021913
111729,0.050985,0.046982
15800,0.011029,0.008421
11952,0.015549,0.006868
10640,0,0
10444,0.009402,0.002518
101243,0.022781,0.064539
133958,0.009944,0.002075
175619,0.029651,0.044325
202380,0.017718,0.015164
29205,0.033629,0.051961
28455,0.045561,0.131911
214931,0.009402,0.00937
14605,0.005605,0.000299
12213,0.004701,0.00996
6080,0.032544,0.042594
214856,0.006328,0.018634
4044,0.07919,0.039435
27607,0.015368,0.001384
86042,0.06563,0.116658
18037,0.006328,0.00077
210813,0.01591,0.027778
9209,0.008859,0.004577
2111,0.01808,0.015876
165261,0.002531,0
15113,0.031459,0.068626
33393,0.043392,0.235529
9361,0.014102,0.013392
131632,0.010486,0.005316
44909,0.033267,0.050795
132819,0.005966,0.009676
14711,0.011752,0.008634
79033,0.016814,0.017494
26054,0.037968,0.036769
38735,0.068161,0.068334
100392,0.001085,0.000709
200301,0.024227,0.025378
182837,0.037064,0.031641
12334,0.001627,0.000337
13305,0.015368,0.047566
28745,0.03164,0.016066
149562,0.029109,0.016011
189983,0.046104,0.083009
28179,0.040861,0.05556
130041,0.03164,0.068215
9573,0.013379,0.031078
23777,0.00904,0.005149
26952,0.032182,0.023796
182030,0.016995,0.003514
86504,0.048093,0.150385
46277,0.036883,0.125925
29662,0.01591,0.016566
8161,0.052974,0.123311
22466,0.004701,0.006807
152225,0.024408,0.03683
27133,0.048093,0.011971
41714,0.01591,0.060665
206761,0.033086,0.039398
2800,0.000181,0.000337
206864,0.090219,0.111985
1568,0.032001,0.0224
51167,0.033086,0.044509
34689,0.007774,0.001956
146206,0.006509,0.026373
23889,0.178449,0.219797
4402,0.007232,0.002845
170223,0.005605,0.002279
175584,0.034713,0.015542
213669,0.010667,0.005334
39379,0.037787,0.049942
192810,0.040137,0.069582
35273,0.037245,0.04032
61120,0.029651,0.015609
53222,0.007774,0.021904
67519,0.007594,0.004135
37717,0.030555,0.15189
164467,0.036702,0.042589
95801,0.090219,0.142672
1758,0.091484,0.052777
111154,0.018261,0.043765
49712,0.026758,0.039245
205269,0.02025,0.010598
25773,0.004339,0.005943
178802,0.023685,0.013314
149177,0.01591,0.008529
19147,0.00669,0.007815
8279,0.088953,0.035544
153090,0.014645,0.019379
159486,0.048816,0.071584
103296,0.004158,0.000816
107513,0.020069,0.023718
42119,0.042669,0.025319
19727,0.011933,0.031069
143213,0.02495,0.066245
181923,0.018984,0.022261
127881,0.032182,0.025166
168846,0.00904,0.009037
78379,0.044477,0.080124
13667,0.123847,0.244742
100045,0.013741,0.02239
171039,0.107756,0.085507
183311,0.012294,0.008734
182910,0.011029,0.013906
24515,0.00452,0.006184
149609,0.025493,0.017709
126354,0.028385,0.00814
53720,0.028928,0.016554
21747,0.03164,0.041761
9409,0.009221,0.031243
3102,0.177726,0.271989
21570,0.020069,0.050182
12559,0.004158,0.006308
101710,0.00687,0.006992
12296,0.041945,0.076723
3003,0.021515,0.030705
35608,0.035979,0.164578
104084,0.085337,0.087933
43374,0.030917,0.059081
115172,0.001085,0.000725
2770,0.076478,0.095412
55,0.038149,0.032625
2935,0.218405,0.143848
30186,0.000904,0.002189
106897,0.027481,0.027432
33385,0.088772,0.070144
9509,0.032544,0.035388
208945,0.011933,0.01218
192042,0.027662,0.039473
46896,0.028566,0.011577
192514,0.005786,0.012741
212887,0.037245,0.112108
173356,0.011933,0.003689
16055,0.002531,0.00148
171783,0.01356,0.008516
12984,0.139215,0.212535
212533,0.00687,0.007811
2771,0.039957,0.023482
29619,0.0678,0.131081
137734,0.007774,0.010212
210306,0.007051,0.009127
38371,0.009944,0.013704
26657,0.048816,0.027395
41938,0.018803,0.007519
39022,0.028205,0.044696
28221,0.037606,0.035413
165691,0.021696,0.011948
213389,0.015187,0.016222
89902,0.009763,0.010551
29299,0.1177,0.267223
134336,0.028747,0.170797
36541,0.043934,0.145064
7049,0.01573,0.025799
24571,0.026577,0.030776
27141,0.00904,0.002944
32724,0.020611,0.028981
24017,0.197975,0.20116
113866,0.027481,0.046669
182007,0.014826,0.041395
127360,0.017357,0.03729
9892,0.09944,0.153308
211627,0.001085,0.000381
28,0.009944,0.002061
115501,0.011752,0.010079
8402,0.033629,0.030181
150750,0.010667,0.009541
8963,0.031097,0.023046
39531,0.079732,0.045059
3659,0.021877,0.02221
178317,0.041222,0.053604
33930,0.017538,0.015986
209691,0.019346,0.039614
10741,0.091665,0.121959
20024,0.03399,0.044844
15780,0.009944,0.013279
10707,0.106491,0.100066
71238,0.045381,0.105468
161066,0.010848,0.010415
6079,0.014826,0.078227
39734,0.010848,0.007595
117193,0.020611,0.018961
63705,0.003616,0.008602
3109,0.012294,0.011191
178406,0.001446,0.001342
12381,0.011029,0.009984
162185,0.049177,0.049678
907,0.084433,0.085361
95787,0,0
214665,0.043573,0.123938
90477,0.002531,0.001786
80807,0.050624,0.034037
163307,0.056048,0.210285
5227,0.010125,0.015858
137035,0.018984,0.010365
30445,0.00217,0.001756
76574,0.029109,0.023385
208094,0.007774,0.005094
127877,0.064003,0.141288
96586,0.015368,0.014579
179204,0.007051,0.006365
11588,0.006509,0.008144
181299,0.00452,0.000986
139087,0.034713,0.038171
38321,0.026216,0.028674
14033,0.082625,0.079513
17172,0.018622,0.008192
47396,0.00452,0.006793
8728,0.03851,0.042459
89469,0.033629,0.019479
13092,0.005424,0.010984
33154,0.037425,0.039661
85233,0.00904,0.013099
43746,0.021153,0.00345
11445,0.037787,0.064131
207410,0.034894,0.037313
44812,0.005966,0.003005
4420,0.007232,0.002896
12987,0.048635,0.026837
23856,0.016091,0.023664
71642,0.019165,0.024028
211038,0.112276,0.288082
210731,0.032363,0.034624
511,0.001266,0.001321
14004,0.045381,0.11836
5385,0.008678,0.009345
2270,0.011029,0.00434
12883,0.005786,0.000439
1233,0.029832,0.024533
101353,0.021153,0.025312
194951,0.041765,0.045446
119780,0.004158,0.001027
14366,0.005062,0.003558
151391,0.117339,0.154958
14162,0.059483,0.089386
37658,0.004882,0.010828
38773,0.049358,0.069727
208511,0.053697,0.086978
60952,0.030013,0.126173
48314,0.061833,0.055246
200314,0.056048,0.042988
121396,0.031097,0.033747
31178,0.017718,0.021492
15960,0.007774,0.017398
52672,0.022057,0.011416
27678,0.061653,0.052268
176376,0.071054,0.055512
15086,0.013018,0.031124
212530,0.012837,0.007918
209249,0.015368,0.023508
165821,0.070331,0.072359
5763,0.041765,0.026926
20529,0.048454,0.100261
213413,0.025131,0.016932
53555,0.073947,0.073733
12526,0.011029,0.009316
183742,0.031097,0.092077
2458,0.012114,0.00499
129981,0.026939,0.015625
34716,0.093654,0.112476
92670,0.017176,0.003294
206537,0.016091,0.044103
30122,0.001989,0.001767
100633,0.010486,0.020315
19756,0.05659,0.113988
9139,0.120412,0.389289
26806,0.030736,0.00338
11036,0.012656,0.005817
189285,0.003616,0.004189
49924,0.130718,0.213372
118872,0.021153,0.019258
97556,0.020069,0.046376
86818,0.025493,0.044145
165977,0.041765,0.104505
33353,0.022238,0.010524
102764,0.01591,0.01378
40680,0.035437,0.018519
28374,0.128367,0.085182
9524,0.055505,0.108431
27677,0.016814,0.014948
164791,0.064907,0.053262
33585,0.024227,0.022116
88576,0.000542,0.000943
21202,0.004882,0.006516
5221,0.026035,0.029062
165717,0.0226,0.011737
35009,0.012656,0.006614
3831,0.013922,0.013907
16047,0.032001,0.023546
35537,0.007232,0.009341
32826,0.041403,0.069851
39540,0.021334,0.02949
8520,0.001085,0.002957
51424,0.016091,0.013718
13222,0.145905,0.253495
25942,0.008136,0.003356
51297,0.051166,0.014329
23076,0.100524,0.051517
47618,0.018803,0.038835
178788,0.079009,0.140963
152233,0.039776,0.072839
108049,0.035798,0.103664
6292,0.016272,0.055494
155365,0.010306,0.003113
13055,0.175194,0.542136
171247,0.02025,0.009571
9790,0.057313,0.372961
166417,0.005605,0.007284
46647,0.020069,0.044896
37029,0.026035,0.01864
95215,0.020973,0.047059
124942,0.055144,0.064974
37983,0.035256,0.097791
108831,0.0226,0.084027
40280,0.032001,0.025363
6175,0.006328,0.005576
5722,0.028747,0.043764
33858,0.074851,0.050381
189040,0.034171,0.01632
8437,0.037245,0.04694
132426,0.007594,0.002642
182674,0.061653,0.087463
9601,0.018622,0.119868
7640,0.009221,0.010065
158546,0.058037,0.072497
8062,0.017357,0.027003
22524,0.006509,0.004876
15276,0.024227,0.074274
32952,0.005786,0.012881
36649,0.017718,0.049115
44340,0.002712,0.000141
70190,0.030374,0.045869
14106,0.141023,0.157124
167487,0.016272,0.014055
34549,0.006147,0.010807
217211,0.004158,0.009962
92461,0.059302,0.033397
218118,0.019165,0.014263
44972,0.039233,0.056079
94488,0.011571,0.009203
53484,0.026035,0.020876
6252,0.004882,0.003705
46407,0.014645,0.024583
51800,0.001627,0.001032
25160,0.014102,0.003776
16150,0.019526,0.030661
420,0.07232,0.145823
36226,0.064907,0.032857
133565,0.079552,0.093698
214588,0.078105,0.045376
212776,0.030193,0.013712
3618,0.033448,0.05354
54280,0.005243,0.001582
47118,0.013198,0.007675
117453,0.056409,0.082022
166799,0.002712,0.006857
180485,0.026216,0.075135
8572,0.02043,0.052462
161772,0.105406,0.083989
34692,0.02025,0.010979
164923,0.003978,0.001752
93335,0.010486,0.016515
108562,0.080456,0.094827
61181,0.047189,0.039531
14840,0.031097,0.113532
26546,0.062918,0.058215
98933,0.019526,0.014481
155808,0.001627,0.002531
29916,0.044838,0.123772
166638,0.011571,0.021106
49166,0.008678,0.006899
69935,0.009944,0.023125
138668,0.030374,0.011907
2228,0.019888,0.006917
82958,0.01573,0.017713
180421,0.027481,0.019695
101466,0.019165,0.023781
133574,0.063822,0.18371
130626,0.042488,0.023316
130674,0.010125,0.02711
6291,0.029832,0.090346
33729,0.027481,0.062491
4433,0.085699,0.179057
300,0.041945,0.039179
78732,0.037245,0.056558
4382,0.019888,0.023344
22566,0.004158,0.002494
50408,0.078105,0.129962
86605,0.10396,0.175931
173201,0.013741,0.035631
9644,0.016091,0.005303
210145,0.045561,0.089191
176166,0.066353,0.106407
181053,0.015006,0.01748
5142,0.043392,0.025908
99976,0.076116,0.023855
6232,0.009402,0.016971
21736,0.018803,0.0231
50686,0.041403,0.04481
28818,0.028205,0.059521
53267,0.021153,0.023435
114518,0.004339,0.00312
143637,0.037968,0.098026
127658,0.086603,0.05433
36579,0.00669,0.025974
6845,0.073766,0.161913
41025,0.024589,0.021826
132421,0.003074,0.000184
136979,0.111734,0.066337
124486,0.067438,0.112043
182776,0.004882,0.000837
18221,0.034713,0.055369
110877,0.021153,0.06244
29922,0.009221,0.504758
17494,0.010486,0.029673
9981,0.00669,0.032383
174932,0.009763,0.003781
208719,0.031459,0.02979
164258,0.024408,0.074442
153996,0.020973,0.134586
21824,0.028566,0.040526
77072,0.035798,0.074537
109566,0.006147,0.006531
17212,0.010848,0.005826
13293,0.0226,0.025956
7680,0.000904,0.001056
169041,0.007413,0.00872
145661,0.025312,0.029121
135151,0.112638,0.111706
53776,0.029832,0.106102
19273,0.002531,0.001189
159037,0.023323,0.016356
192336,0.016453,0.057409
26081,0.036883,0.035971
117499,0.00452,0.002949
47070,0.013018,0.02467
37391,0.009221,0.021456
153361,0.007594,0.003223
210134,0.001627,0.002135
138393,0.137227,0.211366
33293,0,0.000693
177635,0.001808,0.001425
7385,0.012656,0.008242
36461,0.03164,0.030314
90534,0.032363,0.050625
109003,0.013379,0.008988
7318,0.024769,0.0493
12430,0.011752,0.00828
175062,0.021696,0.082914
22959,0.027843,0.127741
25824,0.004882,0.006561
18541,0.025131,0.007899
40074,0.026397,0.045911
107166,0.01139,0.004999
179636,0.025673,0.039085
19415,0.013018,0.013061
99300,0.021696,0.049643
34658,0.059483,0.126003
41717,0.020611,0.033698
205110,0.042488,0.081013
150000,0.026035,0.04454
13677,0.00669,0.011922
2193,0.032544,0.086205
19554,0.008136,0.009611
7992,0.008498,0.006611
211796,0.01139,0.001448
7184,0.017899,0.026952
7237,0.075212,0.127035
91289,0.005605,0.007783
46643,0.011752,0.01277
11854,0.073043,0.029277
169652,0.007955,0.004079
4394,0.000362,0.001068
178035,0.170674,0.110359
45838,0.054782,0.033397
195355,0.008136,0.011879
17333,0.008678,0.010027
13729,0.061291,0.084895
20381,0.059121,0.081993
48819,0.178268,0.382843
22414,0.035617,0.034885
157913,0.003616,0.009139
179762,0.052432,0.103881
34744,0.02495,0.053998
214113,0.073404,0.121341
15055,0.009763,0.016751
14009,0.001989,0.003634
2275,0.105225,0.084528
172850,0.035437,0.047869
30479,0.039776,0.053535
12993,0.0226,0.06164
75400,0.024046,0.015136
133271,0.05207,0.071678
38993,0.007774,0.003134
171901,0.01121,0.010307
20719,0.008136,0.009401
12547,0.000362,0
44334,0.026939,0.012297
15913,0.095462,0.124659
162729,0.03164,0.11929
130413,0.06328,0.082569
44825,0.145363,0.128899
45481,0.017176,0.019943
157651,0.101067,0.168467
126255,0.014102,0.02033
12110,0.073224,0.197098
183035,0.039053,0.029077
155427,0.00904,0.039786
119527,0.056771,0.022461
22468,0,0
44859,0.001627,0.00004
175098,0.006509,0.008119
99153,0.05659,0.025986
203951,0.025854,0.0229
12921,0.011752,0.015972
13113,0.01356,0.045169
41995,0.01356,0.025424
14928,0,0
116975,0.035979,0.054099
92308,0.052251,0.046585
115354,0.012114,0.00312
165698,0.030917,0.027493
12351,0.015368,0.023687
8002,0.040137,0.044957
172112,0.046646,0.226586
8106,0.013741,0.010031
10476,0.018622,0.044749
66115,0.046285,0.055673
137716,0.041945,0.062439
124327,0.0226,0.037795
25572,0.032001,0.024687
14484,0.047008,0.129013
128589,0.026216,0.025122
217203,0.002531,0.00107
5520,0.041584,0.053773
214119,0.017357,0.030988
144682,0.028566,0.065051
97610,0.047731,0.119886
18663,0.048454,0.139867
156055,0.014826,0.021344
21892,0.019888,0.040811
93479,0.006328,0.010795
109444,0.032905,0.146931
28096,0.008678,0.013761
176528,0.01591,0.013231
33788,0.012294,0.017662
52448,0.001627,0.006717
157212,0.00235,0.00173
117451,0.016634,0.008683
46436,0.005243,0.004752
159740,0.007051,0.119186
41561,0.007955,0.006903
212681,0.013198,0.016061
87087,0.035437,0.040283
48526,0.003254,0.002262
15161,0.007955,0.004361
142232,0.028928,0.0629
33414,0.023323,0.04212
47622,0.049901,0.039324
10271,0.09962,0.300533
130374,0.060025,0.046569
17253,0.014283,0.01698
40939,0.443681,0.242391
48879,0.008678,0
51137,0.000904,0.000851
129537,0.041222,0.205611
21267,0.014283,0.013221
36648,0.055325,0.022621
33209,0.174833,0.143142
95647,0.02025,0.030946
46687,0.051528,0.089422
209173,0.017176,0.011772
57105,0.015368,0.020589
72552,0.046285,0.027305
21349,0.000904,0.000209
139,0.018442,0.036504
44849,0.026577,0.053314
5312,0.00904,0.004101
48425,0.010125,0.005573
101873,0.033448,0.022034
14491,0.034713,0.037252
212881,0.056771,0.159561
20913,0.022057,0.031154
160704,0.042849,0.069814
28189,0.013198,0.011012
111937,0.056048,0.035921
15668,0.058579,0.143018
17211,0.001446,0.000431
12152,0.005966,0.003706
6629,0.004882,0.004131
72405,0.016272,0.025238
160653,0.032544,0.069306
164107,0.004339,0.002302
35092,0.015368,0.031355
79043,0.016453,0.026105
108987,0.035075,0.132732
49245,0.091665,0.162074
197369,0.005605,0.003687
103674,0.034713,0.047941
29195,0.002531,0.003085
50554,0.006509,0.005298
182775,0.001266,0.000672
6024,0.012837,0.008561
24897,0.004882,0.005788
24332,0.020973,0.025777
121500,0.002893,0.004885
8588,0.033629,0.034523
213436,0.01573,0.021793
132190,0.007232,0.009779
18054,0.017538,0.064547
98441,0.029109,0.023558
211804,0.004339,0.005365
15053,0.011752,0.016704
127759,0.023142,0.087695
6468,0.003797,0.004531
134663,0.003254,0.000619
26104,0.03164,0.015969
175553,0.186946,0.097104
46500,0.071777,0.186256
215148,0.00669,0.003791
28550,0.064907,0.043718
18628,0,0
39380,0.020069,0.008654
159095,0.016091,0.011131
11865,0.029109,0.016549
78589,0.018803,0.021249
176249,0.025312,0.069272
207446,0.020973,0.033619
36069,0.069608,0.054438
15899,0.005424,0.005869
90587,0.059664,0.033911
138375,0.060206,0.030856
39344,0.186946,0.162596
210067,0.012656,0.01412
192528,0.033086,0.158124
24569,0.061833,0.224254
101780,0.033267,0.056119
21199,0.001266,0.000731
165072,0.06328,0.123569
99509,0.727355,0.57171
130726,0.018622,0.015616
131557,0.014283,0.007124
18737,0.00687,0.00614
97613,0.019707,0.007734
48814,0.021515,0.011295
133067,0.007594,0.002693
21585,0.000723,0.000958
157265,0.024769,0.024072
37275,0.057313,0.251584
8159,0.007774,0.00448
43751,0.041765,0.147369
13867,0.104863,0.273669
9241,0.020069,0.014076
92983,0.024408,0.051841
205922,0.05876,0.153833
27198,0.070692,0.096458
131766,0.050985,0.059142
98488,0.006328,0.007033
217725,0.037245,0.046276
120860,0.04303,0.029717
136637,0.017538,0.010623
214060,0.045923,0.115495
23322,0.020069,0.014747
4327,0.014826,0.005459
66837,0.001446,0.000579
201125,0.018622,0.003632
101699,0.039414,0.071699
41775,0.046465,0.053356
32186,0.03164,0.023636
49473,0.024046,0.03059
213805,0.001446,0.000269
117739,0.022961,0.00686
189279,0.000181,0
8108,0.00217,0.001114
167104,0.024408,0.025704
13150,0.018803,0.032556
101655,0.001266,0.001081
176613,0.01808,0.019779
118290,0.058398,0.181666
32851,0.022057,0.012748
13530,0.037606,0.140225
12304,0.022961,0.072079
28811,0.096366,0.216816
21698,0.036883,0.064038
7753,0.130718,0.289171
162429,0.028928,0.062797
26642,0.054059,0.0627
68030,0.007955,0.004139
13444,0.005966,0.004591
184735,0.026939,0.106385
28063,0.027301,0.021503
5902,0.078648,0.101672
188308,0.007232,0.002191
218663,0.003616,0.005012
22472,0.005786,0.009484
46290,0.007774,0.012125
26497,0.060929,0.104598
145639,0.032001,0.059618
103144,0.00235,0.004638
97058,0.053155,0.173324
15577,0.021515,0.036179
39150,0.026216,0.070897
108097,0.002712,0.003983
210919,0.025493,0.006933
15728,0.007774,0.003099
4467,0.022057,0.029996
50757,0.010125,0.010337
38193,0.007594,0.001422
170030,0.000542,0.000652
107003,0.144097,0.105609
5767,0.001266,0.000565
166187,0.222202,0.224516
173658,0.021877,0.037443
47820,0.027843,0.0226
68250,0.029289,0.050965
179322,0.031821,0.024344
8015,0.024227,0.0194
4710,0.01573,0.044229
210517,0.007413,0.003278
14550,0.06563,0.045009
55294,0.002712,0.001987
115538,0.014464,0.006858
191262,0,0
104662,0.050805,0.048434
138488,0.01808,0.036949
209573,0.016814,0.022194
118141,0.182246,0.133637
42238,0.073224,0.071334
112697,0.013379,0.007024
179830,0.065811,0.088724
161983,0.021515,0.067282
158603,0.037064,0.043266
20101,0.00452,0.00216
69821,0.014464,0.009047
48991,0.029289,0.023258
13419,0.006328,0.001257
23931,0.023865,0.035521
181814,0.032182,0.044725
164918,0.004158,0.005404
71119,0.03399,0.018564
37146,0.013922,0.016046
90270,0.027843,0.068039
44893,0.00669,0.009323
214534,0.039957,0.114302
204296,0.023504,0.017276
120567,0.054421,0.133515
44554,0.00217,0.002173
165082,0.00452,0.008563
6406,0.004158,0.002071
12597,0.098355,0.087108
9507,0.086422,0.192444
7776,0.016091,0.012106
100088,0.010125,0.004023
154396,0.025673,0.032541
218003,0.023504,0.21991
14744,0.035075,0.057095
36283,0.022961,0.021173
16264,0.002531,0.000723
136576,0.028566,0.142542
49960,0.037787,0.099748
22127,0.019526,0.018697
128398,0.020069,0.008368
213774,0.186585,0.154106
12478,0.010848,0.016651
122740,0.03616,0.083435
103307,0.020973,0.025048
19339,0.015006,0.012222
2893,0.022238,0.047098
15250,0.103236,0.211038
74757,0.027481,0.030465
