tracker_id,solo_Kills,solo_WalkDistance
209798,0.01139,0.02573
34600,0.065811,0.169352
128400,0.007232,0.018132
28095,0.001989,0.006693
4586,0.003074,0.006607
141497,0.004882,0.010387
52530,0.004701,0.010876
53126,0,0
155829,0.012837,0.027493
10639,0.011029,0.017081
131259,0.008859,0.018141
31084,0.007232,0.02287
29937,0.048273,0.06801
221271,0.030013,0.066576
189378,0.087688,0.083503
41458,0.00235,0.004181
32121,0.017357,0.033218
179937,0.000542,0.001834
130295,0.014464,0.043012
76839,0.000362,0.002415
91081,0.003435,0.007548
179156,0.007594,0.007832
78781,0.028928,0.100518
131000,0.000362,0.002742
153259,0.0226,0.109271
31531,0.00235,0.003187
88001,0.018984,0.022392
32806,0.007413,0.024076
12356,0.000723,0.00139
205530,0.008678,0.022892
24299,0.001085,0.002361
221666,0.033086,0.057853
44291,0.025493,0.048383
189997,0.013198,0.022993
67845,0.009221,0.046957
48054,0.036341,0.088674
116501,0.017357,0.060895
37890,0.029651,0.04969
178814,0.004339,0.008461
199513,0.012294,0.034443
184299,0.006509,0.008322
129311,0.021153,0.024695
55496,0.019526,0.040394
29269,0.021153,0.025821
47726,0.009944,0.031472
208281,0.004339,0.012176
132630,0.000362,0.006136
207790,0.009221,0.068712
209327,0.000362,0.002652
81018,0.008859,0.0203
119871,0.023685,0.070291
158587,0.009402,0.019208
124052,0.005966,0.017675
212418,0.017176,0.068609
46424,0.00235,0.022035
46710,0.008498,0.070861
62127,0.005062,0.004075
132954,0.003074,0.003831
212893,0.010306,0.011531
165120,0.025854,0.055859
221096,0.008678,0.016658
126249,0.016995,0.050151
197514,0.002712,0.003543
22802,0.009221,0.019552
7486,0.025673,0.111483
60733,0.005605,0.037149
89891,0.001989,0.003435
184562,0.001627,0.00858
105165,0.00687,0.014168
145556,0.028928,0.032529
58711,0.00669,0.011482
84807,0.015368,0.018325
198393,0.008859,0.014139
86021,0.017176,0.063523
163744,0.004158,0.011601
133628,0.001266,0.004782
51476,0.000362,0.000491
127833,0.007232,0.018242
77438,0.013198,0.028747
171221,0.035617,0.057976
134822,0.023142,0.063976
53479,0.019165,0.048043
98982,0.005786,0.011526
210800,0.001085,0.004306
97517,0.001989,0.003783
76136,0.004339,0.013496
49031,0.004158,0.024274
58122,0.00217,0.006921
70088,0.024589,0.059531
101616,0.002531,0.014627
157845,0.001085,0.006729
60020,0.007413,0.010687
132137,0.002531,0.012917
198893,0.010667,0.017765
111666,0.012837,0.030737
65008,0.028928,0.04956
52268,0.017718,0.033978
216598,0.019165,0.03809
180565,0.034533,0.065624
187510,0.023504,0.135136
214772,0.000362,0.000418
219620,0.01808,0.065514
186481,0.002893,0.015448
153674,0.01121,0.027509
183939,0.010125,0.022347
102132,0.007232,0.013702
146268,0.016995,0.031477
127204,0.00235,0.011333
172293,0.005243,0.012517
50297,0.035617,0.103069
87725,0.006328,0.008248
51303,0.078286,0.112221
40362,0.001989,0.001293
99995,0.008317,0.02127
26828,0.017718,0.036129
167897,0.015368,0.040314
87051,0.016814,0.049818
121754,0.001446,0.006727
126219,0.006328,0.011713
64644,0.014645,0.014163
119660,0.028024,0.062183
117615,0.001446,0.002577
27518,0.001989,0.004673
174220,0.005424,0.010464
121138,0.004339,0.011342
131709,0.003074,0.00494
220249,0.002712,0.003598
54104,0.016453,0.041088
208845,0.014283,0.028023
24468,0.021877,0.045333
131178,0.007051,0.028444
48738,0.025493,0.077195
57749,0.041222,0.079154
128321,0.010306,0.019945
114839,0.042488,0.084225
60626,0,0.000018
34748,0.006147,0.014676
39889,0.018984,0.043958
192668,0.01121,0.042956
49512,0.01356,0.019712
209193,0.02947,0.080276
93608,0.01356,0.027957
90112,0.005243,0.01001
5675,0.00452,0.015526
131451,0.001808,0.003682
114187,0.000362,0.005168
127375,0.002531,0.008547
22250,0.003435,0.004816
121663,0.011752,0.027224
43297,0.014464,0.025316
72624,0.065088,0.117282
176060,0.006147,0.005946
197627,0.07232,0.197345
29955,0,0.000043
81626,0.009221,0.012858
129682,0.023685,0.073892
147657,0,0.000707
111631,0.021153,0.079517
151394,0.001627,0.005137
19531,0.013379,0.044974
177255,0.003616,0.006649
137792,0.023142,0.063881
182691,0.047008,0.078726
220459,0.02947,0.194912
139139,0.007594,0.018447
133917,0.005243,0.008466
81837,0.014826,0.044886
134708,0.058579,0.118804
221670,0.029832,0.083811
175740,0.00235,0.020318
74254,0.007774,0.010417
201715,0.016091,0.060863
159133,0.002712,0.008751
27820,0.007955,0.018498
36141,0.01139,0.009884
185810,0.021153,0.045652
143016,0.003435,0.005906
203144,0.010667,0.016624
91225,0.00904,0.06222
121275,0.017718,0.051388
206581,0.008136,0.020183
182283,0.000181,0.00131
142526,0.006328,0.030421
121557,0.000542,0.002427
74378,0.013741,0.041341
36656,0.000542,0.002277
78409,0.01573,0.056388
74480,0.022238,0.059475
221822,0.008859,0.043617
110325,0.01139,0.023969
149103,0.004339,0.008721
222006,0.026397,0.050767
164144,0.009582,0.013721
142323,0.003435,0.018046
114452,0.184596,0.259101
19231,0.018984,0.049232
164447,0.018261,0.038278
174787,0.006328,0.005852
110149,0.011752,0.013802
48168,0.01139,0.021481
191207,0.001989,0.002872
111870,0,0.014596
171533,0.001989,0.002066
46138,0.003978,0.011021
136609,0.000181,0.000869
170933,0.001446,0.01384
137605,0.013741,0.040958
164962,0.036521,0.110634
102630,0.027481,0.066553
206040,0.024408,0.042232
150326,0.033267,0.053546
162643,0.024046,0.091703
184668,0.001085,0.003331
81656,0.016453,0.063542
108779,0.001266,0.001998
217206,0.008136,0.013776
36580,0.01808,0.040456
135433,0.016634,0.067018
218645,0.012656,0.054269
73442,0.060929,0.091233
6561,0.009763,0.011806
107692,0.074851,0.235161
160386,0.001808,0.006822
202231,0.008136,0.016376
45136,0.01591,0.018927
63181,0.004701,0.008117
146924,0.012475,0.018497
130915,0.015368,0.037338
196916,0.00452,0.009117
205989,0.057494,0.129572
78633,0.00452,0.007776
112512,0.00217,0.004848
160397,0.001989,0.008489
44136,0.001808,0.002987
59634,0.042126,0.049891
53076,0.01573,0.027947
94943,0.007413,0.010863
22223,0.017718,0.048826
190425,0.030374,0.067184
115369,0.014826,0.029218
74367,0.001446,0.002255
97131,0.027662,0.077303
29475,0.030013,0.030884
33583,0.007594,0.013081
117125,0.046104,0.114528
152461,0.023685,0.019006
115701,0.027843,0.086166
212001,0.009582,0.041757
217074,0.000362,0.002135
130040,0.005966,0.023443
146643,0.003074,0.006272
107180,0.004882,0.009493
139756,0.012837,0.061907
7934,0.021515,0.02493
48152,0.015549,0.035835
49066,0.023323,0.022953
203273,0.00217,0.003344
220410,0.011029,0.027463
193967,0.007594,0.005033
202203,0.003616,0.022855
115948,0.004339,0.013088
31550,0.000904,0.004837
207981,0.002531,0.00896
140363,0.003254,0.012022
74144,0.005605,0.011962
52791,0.026035,0.048613
190641,0.007232,0.005705
213830,0.008859,0.051433
46852,0,0.003935
159885,0.00687,0.010001
80240,0.01591,0.024791
151136,0.008317,0.02251
198816,0.015006,0.018639
139471,0.051889,0.125126
133225,0.007051,0.01996
20459,0.012114,0.017373
207383,0.018261,0.049121
112948,0.012114,0.026096
74012,0.016453,0.03337
153587,0.012475,0.021073
161826,0.012656,0.028216
159700,0.013379,0.021108
159010,0.004339,0.011372
101388,0.007413,0.02872
46579,0.003254,0.020235
105969,0.002531,0.00606
33314,0.00235,0.004341
133340,0.007774,0.016191
11619,0.00235,0.0037
212541,0.000542,0.00074
90725,0.022781,0.088424
156128,0.012114,0.016318
95524,0.017176,0.035693
133100,0.000542,0.00665
71873,0.018984,0.051442
54660,0.001989,0.008572
62926,0.001627,0.004392
35026,0.009944,0.031814
110977,0.052613,0.092574
62136,0.007232,0.008962
217729,0,0
100811,0.016091,0.052242
153622,0.059302,0.071316
176745,0.003074,0.017017
127912,0.025493,0.088208
147577,0.007413,0.020364
124018,0.018984,0.085186
74065,0.008678,0.025597
156177,0.064003,0.084676
180687,0.008317,0.037998
109891,0.028928,0.056254
209444,0.012837,0.04422
92527,0.001266,0.0034
78309,0.010125,0.014947
34110,0.011029,0.021137
19963,0.037787,0.10928
160925,0.013198,0.050855
94362,0.000723,0.001243
87389,0.019526,0.037999
175249,0.032544,0.084039
170734,0.006147,0.009508
38939,0.004882,0.012416
175742,0.010125,0.019868
170536,0.014826,0.028175
36701,0.001989,0.001905
175542,0.007774,0.030121
78403,0.000181,0.00082
167441,0.000904,0.017808
220160,0.02712,0.071024
45754,0.017899,0.018389
109873,0.000723,0.002678
178984,0.007232,0.015271
151042,0.005786,0.01058
66217,0.00235,0.006841
81969,0.008498,0.026993
158522,0.055867,0.157847
8481,0.023504,0.03814
129533,0.001085,0.001842
34902,0.041584,0.057113
78984,0.003254,0.017934
78051,0.057675,0.113232
43013,0.018803,0.039398
75184,0.026577,0.038205
117593,0.027301,0.072109
165198,0.039776,0.111343
167353,0.039776,0.09272
42196,0.026577,0.059303
109954,0.005605,0.013186
9713,0.009944,0.01355
104435,0.000542,0.001653
169513,0.022238,0.036044
30000,0.015549,0.041397
148640,0.005243,0.019539
31225,0.009582,0.010586
44167,0.008678,0.01331
208156,0.001627,0.001134
69331,0.016453,0.041591
219305,0.001085,0.004211
125399,0.02025,0.075807
28689,0.008136,0.019162
76606,0.010306,0.028263
136139,0.022057,0.075332
85862,0.001627,0.006688
147441,0.033448,0.179402
85181,0.001627,0.003218
149204,0.010486,0.026431
91168,0.00217,0.004887
33215,0.005424,0.008459
83299,0.007413,0.019566
107544,0.013922,0.02035
1937,0.014645,0.037679
156575,0.010486,0.017946
9073,0.013379,0.045895
15248,0.025131,0.043792
133551,0.000542,0.001615
156589,0.010848,0.019409
98719,0.00235,0.008235
81255,0.003435,0.005759
14400,0.005243,0.01011
92996,0.009944,0.056513
138266,0.017357,0.052467
212255,0.002893,0.012489
35827,0.000362,0.001706
145273,0.007051,0.025061
117266,0.009763,0.011866
66003,0.013198,0.029596
20640,0.021515,0.060018
36808,0.02043,0.028881
77630,0.009402,0.023985
66420,0.012475,0.048741
136524,0.079913,0.095176
131851,0.01121,0.039523
137395,0.00452,0.006829
78173,0.032544,0.080529
170332,0.002893,0.026547
213841,0.001446,0.005659
168801,0.020611,0.031346
196771,0.002893,0.007044
42173,0.007774,0.025175
137870,0.003616,0.008147
47734,0.001446,0.003493
85998,0.022961,0.068666
216709,0.004158,0.006877
166981,0.010848,0.014024
42525,0.005966,0.016894
142717,0.021696,0.047414
70193,0.014102,0.032378
98392,0.002712,0.006383
107052,0.004882,0.006554
90321,0.003978,0.004439
153003,0.002712,0.018437
158779,0.000904,0.001178
178449,0.009944,0.030741
181182,0.004701,0.007495
33839,0.023685,0.088458
199661,0.004339,0.008193
216961,0.026035,0.053761
204166,0.020792,0.063752
85248,0.002712,0.007563
220414,0.000362,0.001478
195575,0.02712,0.070499
193904,0.01139,0.031762
137826,0.01139,0.075721
159788,0.018803,0.047884
31411,0.010667,0.013855
132390,0.015006,0.03219
94396,0.022781,0.076461
174411,0.005966,0.015002
35219,0.019346,0.027014
210767,0.002531,0.004173
41997,0.021515,0.071253
74672,0.010306,0.018342
166335,0.010486,0.028531
124059,0.009221,0.024979
60878,0.007413,0.014635
183246,0.015006,0.063805
82801,0,0.000489
131406,0.000362,0.000341
44894,0.007594,0.025645
175260,0.028566,0.050312
90305,0.005062,0.008774
36511,0.003254,0.012679
91088,0.006328,0.014575
93916,0.00669,0.026109
171078,0.025131,0.054219
149071,0.003074,0.010714
20293,0.008859,0.030603
22348,0.019888,0.047106
77877,0.000904,0.004623
220968,0.012294,0.016049
39966,0.00669,0.011912
194296,0,0.00081
32109,0.013018,0.022273
195400,0.021334,0.071851
182912,0.004882,0.009446
94670,0.001085,0.004094
204623,0.012837,0.052984
58707,0.018261,0.06984
74550,0.021334,0.025159
53571,0.01591,0.052242
65116,0.000362,0.002271
47456,0.01139,0.030365
191159,0.00904,0.017068
176939,0.000362,0.000655
86217,0.035256,0.155111
82081,0.005243,0.010902
151079,0.014102,0.025811
101646,0.009221,0.038637
25108,0.022961,0.07244
127295,0.05424,0.089478
876,0.014283,0.020947
182228,0.026939,0.08227
126021,0.005062,0.008726
173014,0,0.000032
93932,0.026577,0.082182
129211,0.015006,0.044655
220083,0.033629,0.111972
205852,0.000362,0.001761
15742,0.014645,0.033505
68649,0.000181,0.00223
113008,0.006147,0.011259
126374,0.003435,0.01453
126004,0.014645,0.074151
46977,0,0
82040,0.009402,0.038578
160274,0.007955,0.017037
159435,0.01573,0.045914
89124,0.012475,0.03125
192409,0.000723,0.001059
195692,0.023142,0.071228
218480,0.012475,0.029318
91980,0.000542,0.001085
152657,0.005786,0.01059
48266,0.01356,0.019167
209812,0.006328,0.022031
19982,0.008498,0.01945
87666,0.012475,0.034167
102426,0.013922,0.019778
77341,0.00217,0.003771
22085,0.007594,0.016012
18858,0.032363,0.058016
125741,0.041041,0.103499
210542,0.037245,0.097589
222097,0.001989,0.011987
51701,0.040137,0.060968
131786,0.005605,0.004907
56739,0.00452,0.020387
130178,0.000542,0.00192
103394,0.049539,0.117515
70449,0.025493,0.086064
12965,0.001627,0.003213
159138,0.001989,0.008847
27882,0.02025,0.055791
159902,0.002893,0.015383
3340,0.008859,0.012816
161037,0.016453,0.04936
180747,0.010667,0.019908
122585,0.005424,0.012279
132339,0.041041,0.057729
198851,0.000723,0.002341
26926,0.002893,0.008389
209301,0.012837,0.034959
205324,0.003616,0.008946
159845,0.022961,0.058357
184814,0.000181,0.001184
164772,0.00217,0.012151
177436,0.004158,0.006991
16655,0.02043,0.05481
74092,0.006147,0.012035
115572,0.007774,0.014752
51782,0.008678,0.015836
74905,0.018261,0.023118
155069,0.001266,0.00411
106541,0.003616,0.007587
217030,0.004158,0.012924
157795,0.01356,0.024129
26897,0.00217,0.001435
88034,0.003978,0.004767
99334,0.014102,0.025027
29723,0.021515,0.099101
32677,0.016634,0.035805
134472,0.001808,0.003008
196469,0.007413,0.018202
89624,0.000181,0.000103
10327,0,0
180636,0.012294,0.021859
67758,0.005062,0.011227
31233,0.016272,0.038529
36601,0.000362,0.00101
120814,0.008317,0.027263
162087,0.012837,0.014729
96037,0.01591,0.036596
79885,0.042488,0.077715
12737,0.001446,0.009912
117580,0.007594,0.021738
86238,0.00904,0.015179
90596,0.033809,0.030687
137170,0.007413,0.023801
170073,0.001085,0.001341
13531,0.04068,0.062622
103131,0.005243,0.016631
104604,0.009763,0.050893
61426,0.007232,0.062493
196493,0.052793,0.131561
82592,0.064184,0.165824
27136,0.015368,0.025808
173015,0.002712,0.005331
157488,0.001266,0.003571
129209,0.007232,0.010426
5634,0.002531,0.004261
44573,0.00235,0.003332
160092,0.047008,0.096378
182770,0.018803,0.033468
84102,0.004882,0.004448
198106,0.004701,0.014571
160671,0.00452,0.006633
77986,0.003616,0.006245
85280,0.002712,0.014364
80597,0.012294,0.02912
79000,0.011571,0.018729
208951,0.007594,0.013247
113240,0.001266,0.010343
95910,0.003797,0.013455
187119,0.005062,0.008042
83291,0.025493,0.044001
193189,0.000362,0.004042
43494,0.005966,0.039313
69957,0.000542,0.002428
213968,0.012837,0.022999
170078,0.001627,0.001767
144444,0,0
175730,0.001989,0.005912
102532,0.013922,0.045314
58289,0.008317,0.03184
38209,0.000723,0.000673
194957,0.024046,0.061192
201279,0.066172,0.260342
199401,0.007955,0.024044
211706,0.008678,0.051797
86455,0,0.000738
164936,0.01573,0.048138
119915,0.01573,0.033247
100924,0.023323,0.106361
156311,0.010306,0.010653
160834,0.010848,0.006174
163256,0.019526,0.076573
105792,0.008678,0.011729
99379,0.02025,0.043981
21227,0.016634,0.032605
131535,0.000362,0.001652
211105,0.016814,0.04701
34563,0.016995,0.022346
59263,0.020069,0.036234
40046,0.014283,0.023032
121794,0.015006,0.031506
13780,0,0.000538
75125,0.028747,0.070981
31979,0,0
157155,0.000542,0.002096
43487,0.025131,0.063991
115301,0.014645,0.030296
180607,0,0.000652
214428,0.022961,0.077238
103193,0.00904,0.019199
159076,0.014826,0.02425
113451,0.053878,0.131062
40984,0.023865,0.098386
44056,0.011752,0.042789
202141,0.033267,0.042671
125233,0.00217,0.004366
103438,0.009402,0.031171
64335,0.001446,0.005302
121397,0,0.000831
141411,0.005966,0.011773
153977,0.002712,0.009312
188154,0.00217,0.003645
132714,0.005605,0.010123
87362,0.024227,0.07122
119191,0.00687,0.018876
124247,0.006147,0.009755
104979,0.015006,0.02221
49398,0.003978,0.013207
150794,0.025131,0.063595
79508,0.012294,0.080884
161445,0.00669,0.011952
186337,0.000542,0.001255
169048,0.000362,0.000626
54893,0.042669,0.085476
48139,0.024589,0.03098
102388,0.016272,0.061838
29002,0.016091,0.027603
117126,0.004701,0.014719
157307,0.026397,0.103453
22297,0.011029,0.021326
167691,0.024046,0.086102
178565,0.012475,0.047574
33182,0.005424,0.023653
104458,0.014645,0.069814
141613,0.010848,0.008497
135233,0.009221,0.037525
143133,0.017538,0.038378
182472,0.022419,0.034228
213012,0.002531,0.01039
123032,0,0
95180,0.000904,0.00143
40451,0.007232,0.014362
57921,0.025131,0.041105
211027,0.007594,0.023833
165819,0.015187,0.031272
83329,0.004882,0.02259
113938,0.000904,0.00086
212534,0.003978,0.006516
166687,0.012475,0.07282
189198,0.02043,0.034266
38078,0.005243,0.011455
219366,0.003797,0.009816
166166,0,0.001273
197064,0.013922,0.031952
25004,0,0.000019
5205,0.02947,0.051419
146614,0.001085,0.001862
138367,0.026939,0.071644
179063,0.002712,0.012505
95653,0.009582,0.008821
13239,0.009763,0.015026
213437,0.005966,0.020447
157280,0.013379,0.094576
29391,0.017899,0.040996
95355,0.005424,0.023418
24491,0.002712,0.000368
178862,0.007413,0.03631
86209,0.007594,0.014704
10328,0.001446,0.005234
121560,0.004882,0.008832
68916,0.000362,0.001595
149536,0.003616,0.007017
59604,0.007232,0.014885
191934,0.040861,0.052578
22630,0.014102,0.020252
105402,0.012294,0.03429
64679,0.01591,0.041045
196231,0.016453,0.073729
161198,0.005062,0.016878
28034,0.015549,0.030612
135436,0.009221,0.02061
83466,0.004882,0.018613
38069,0.000542,0.001189
195934,0.008317,0.012942
46254,0.00217,0.002836
83846,0.006509,0.028898
187610,0.000181,0.000304
44682,0.005062,0.008386
44572,0.005605,0.016082
155012,0.012475,0.02548
129498,0.011933,0.02261
39002,0.024589,0.081102
90660,0.101609,0.179785
108472,0.013379,0.028962
175692,0.010125,0.037945
45205,0.004339,0.013305
161382,0.004158,0.002393
94638,0.005062,0.014639
37335,0.021334,0.014799
141452,0.009944,0.04059
171427,0.006147,0.003942
32387,0.025493,0.02154
51528,0.003435,0.003643
86322,0.014283,0.02193
74189,0.008498,0.015631
146569,0.009582,0.020907
102406,0.011933,0.02412
148908,0.00687,0.010044
87292,0.003254,0.010856
110872,0.066896,0.180217
13482,0.042126,0.12665
197229,0.056771,0.072631
176606,0.017718,0.052162
67537,0.014283,0.010763
97537,0.011933,0.022078
194474,0.028205,0.054481
127577,0.002712,0.006396
102203,0.000904,0.001312
145718,0.013741,0.039127
31764,0.033809,0.044438
217897,0.001266,0.007117
52860,0.004158,0.006586
6762,0.00452,0.005757
187442,0.006147,0.013196
131333,0.01139,0.031355
120306,0.001085,0.003686
50327,0.021153,0.035382
108872,0.011752,0.029189
82756,0.011571,0.020911
166540,0.004158,0.010043
202697,0.007955,0.006553
129485,0.024589,0.062137
26444,0.005786,0.011758
119461,0.007051,0.025264
170526,0.004158,0.0085
130885,0.013198,0.028418
180701,0.008136,0.0137
148806,0.000723,0.00541
133786,0.003435,0.005885
133592,0.002531,0.013693
176977,0.004701,0.035968
65428,0.030555,0.059315
88222,0.003978,0.004228
53979,0.0226,0.040694
183955,0.000181,0.001466
99619,0.008317,0.021433
94810,0.004339,0.013471
119785,0.024408,0.036865
28076,0.009402,0.011488
125366,0.00217,0.006096
92583,0.000542,0.006098
172506,0.003978,0.009363
215855,0.030013,0.073651
213130,0.004882,0.023259
149026,0.003435,0.012861
184130,0.020973,0.039251
103912,0.008498,0.018634
125208,0.039233,0.121045
118370,0.033448,0.087732
208391,0.000362,0.002111
136964,0.009582,0.015571
174896,0.014464,0.02152
21999,0.051347,0.07185
202888,0.01808,0.018313
167070,0.033086,0.049735
177761,0.003074,0.008973
190804,0.006328,0.03164
110243,0.034352,0.040736
80319,0.017899,0.026769
13059,0.00687,0.009258
139877,0.01139,0.025052
181262,0.000904,0.004633
103410,0.007774,0.017761
112868,0,0.001642
133664,0.012294,0.020424
66759,0.014283,0.070717
169754,0.003435,0.006433
188694,0.028024,0.037294
215541,0.007955,0.023385
139247,0.020792,0.103366
125044,0.000723,0.00204
55742,0.028024,0.067681
93584,0.057133,0.083604
79805,0.014464,0.028498
162639,0.024046,0.045996
159264,0.003254,0.016472
87433,0.011933,0.037731
166880,0.044657,0.185419
123485,0.000542,0.000301
96941,0.01808,0.051137
220595,0.021153,0.055185
92295,0.039233,0.0475
200336,0.000723,0.002659
30098,0.010667,0.031159
174745,0.000362,0.002487
48191,0.007051,0.017654
163822,0.001808,0.014155
172450,0.013198,0.017357
212866,0.030374,0.026514
206117,0.018261,0.058157
90950,0.012475,0.031425
161281,0.010848,0.039821
147934,0.003616,0.004932
106550,0.003074,0.004941
180197,0.02495,0.059686
16060,0.01356,0.040124
174769,0.07232,0.101641
173947,0.037064,0.071613
113197,0.005605,0.009132
212779,0.009582,0.037896
220748,0.009944,0.014672
88176,0,0.000031
164840,0.007594,0.009411
146560,0.018261,0.01841
27904,0.015549,0.038448
203525,0.007051,0.016933
82419,0.005605,0.011423
67839,0.006328,0.02741
122108,0.01121,0.0192
48146,0.009221,0.011879
102534,0.020792,0.034593
146961,0.001266,0.005619
156228,0.01808,0.079019
107857,0.011029,0.034252
52928,0.009221,0.015314
151487,0.007955,0.036191
106086,0.009763,0.034512
200269,0.019165,0.042609
46653,0.015187,0.040037
37841,0.016634,0.027156
31782,0.040137,0.052665
80724,0.01139,0.026987
74269,0.019346,0.028143
119456,0.022238,0.029986
200416,0.007232,0.034115
150551,0.000181,0.001629
51384,0.008498,0.007654
51417,0.010306,0.030318
30235,0.018442,0.043932
167236,0.015368,0.043605
180933,0.014645,0.044893
131262,0.031459,0.07745
146332,0.025493,0.072278
172634,0.00669,0.010585
205657,0.00687,0.016387
74554,0.026216,0.082869
154449,0.030555,0.067966
190238,0.014283,0.023792
113804,0,0.00147
193190,0.012294,0.013981
13594,0.00452,0.011046
208201,0.014102,0.021781
127451,0.017176,0.04805
4847,0.004339,0.010287
140591,0.01573,0.03257
109028,0.017357,0.055099
118701,0.003435,0.006445
68009,0.009221,0.023761
45656,0.001085,0.003424
63219,0.004701,0.005338
28911,0.004339,0.004691
13589,0.016634,0.035146
191951,0.021877,0.061003
188683,0.008678,0.013466
210815,0.027481,0.080661
52979,0.0452,0.068653
174373,0.008317,0.029083
97391,0.010486,0.071451
166004,0.022057,0.044408
217536,0.029109,0.066001
164090,0.026397,0.09759
64584,0.004882,0.006597
193971,0.00669,0.023857
39656,0.000723,0.003798
157784,0.020069,0.058644
202036,0.001085,0.001413
191594,0.007051,0.040693
164686,0.036702,0.082657
168662,0.011571,0.039285
24813,0.011752,0.027549
85094,0.021334,0.068251
124781,0.000723,0.007084
32935,0.000181,0.00057
217408,0.010125,0.040604
58685,0.001627,0.007224
105984,0.005062,0.03514
49016,0.000723,0.001538
101328,0.021877,0.085756
186945,0.029109,0.064984
205516,0.005424,0.008763
145780,0.018261,0.061836
7720,0.01121,0.019384
211365,0.038872,0.038448
187588,0.008678,0.016525
67188,0.012656,0.035644
30762,0.019526,0.029882
160680,0.015187,0.027182
60468,0.008859,0.015422
149420,0.01591,0.033896
26324,0.026035,0.0516
158612,0.000542,0.001602
88661,0.013379,0.028281
88119,0.008136,0.034267
7919,0.015006,0.019903
189762,0.003616,0.006439
70371,0.071416,0.208719
142500,0.001266,0.005054
142586,0.019165,0.043437
73517,0.003435,0.006395
100872,0.004701,0.013259
16262,0.008678,0.024039
205126,0.001266,0.003073
30877,0.001808,0.004047
170693,0.001266,0.000918
129101,0.018984,0.029255
101756,0.034894,0.063758
50533,0.005966,0.012147
157266,0.004701,0.009564
83141,0.013741,0.024403
54696,0.009582,0.017597
96363,0.00452,0.007011
188841,0.005062,0.009239
125757,0.005424,0.00414
193757,0.00669,0.004852
5622,0.01121,0.024129
147338,0.004158,0.014721
144022,0.006328,0.020124
69428,0.002712,0.003277
94023,0.020069,0.051712
143344,0.013922,0.017827
201034,0.001627,0.001444
69178,0.008317,0.023158
119266,0.024227,0.101452
128166,0.023504,0.05559
187752,0.002712,0.011435
54215,0.004158,0.010328
163598,0.000723,0.003268
128138,0.022781,0.03039
38379,0.000542,0.002396
129468,0.019165,0.078026
74191,0.041403,0.116882
133901,0.009221,0.008827
210753,0.008678,0.018881
130035,0.010848,0.012361
118391,0.007232,0.011355
70045,0.050985,0.089856
206550,0.002893,0.008799
140528,0.025131,0.083663
35725,0.007232,0.031706
105461,0.01139,0.041126
165273,0.028024,0.074911
30440,0.014283,0.058102
137154,0.020069,0.057804
213814,0.00452,0.007895
33699,0,0.000513
50268,0.024227,0.037769
189726,0.009221,0.020568
119155,0.054059,0.054086
213422,0.003254,0.008232
89995,0.005966,0.01626
7932,0.053697,0.097843
117783,0.023685,0.078595
133488,0.000181,0.001175
204477,0.031459,0.051537
108153,0.015549,0.025268
105354,0.000904,0.00326
134453,0.022238,0.026306
133922,0.013741,0.028689
56051,0.033086,0.07115
111477,0.009763,0.01768
30650,0.01139,0.030477
196318,0.016995,0.04018
67182,0.003797,0.003574
211674,0.00452,0.011513
216514,0.022781,0.068317
221400,0.010848,0.041944
125719,0.007594,0.007987
170665,0.009582,0.019073
21405,0.010306,0.014576
205252,0.003797,0.021233
110453,0.007955,0.023951
53371,0.018803,0.098648
91241,0.009221,0.017331
123581,0.08154,0.262308
172954,0.001085,0.002104
155630,0.00217,0.005084
148460,0,0.000582
129093,0.003074,0.001942
71294,0.011029,0.022854
40708,0.031821,0.03319
142155,0.019165,0.031098
212627,0.00217,0.005809
207090,0.007413,0.023964
94423,0.018261,0.039241
170053,0.003074,0.006183
215820,0.02495,0.045596
210679,0.008859,0.014072
102666,0.007594,0.008729
118957,0.041584,0.079828
142120,0.006509,0.015327
170236,0.007051,0.040564
187839,0.001085,0.003604
142456,0.025131,0.060946
164999,0.001085,0.002756
136140,0.005966,0.023041
67128,0.009763,0.023823
169691,0.001085,0.001791
214913,0.004701,0.009065
48260,0.028928,0.045925
129935,0.042126,0.291477
40147,0.000181,0.001393
117780,0.008498,0.017044
74492,0.010486,0.011666
199212,0.007051,0.012557
77616,0.013198,0.03504
49516,0.042307,0.076765
23388,0.027301,0.078989
38638,0.003254,0.028678
128894,0.012656,0.018649
22265,0.003797,0.023124
108633,0.026577,0.089132
60636,0.016453,0.052693
78982,0.016272,0.013817
35396,0.006328,0.011575
220917,0.048997,0.053112
187527,0.031097,0.040466
174228,0.00235,0.003575
45331,0.020611,0.056882
23230,0.032001,0.046273
31374,0.002893,0.016398
88879,0.03616,0.107846
217773,0.000181,0.000336
114163,0.00235,0.003233
197944,0.004339,0.019163
161655,0.010306,0.017076
174014,0.015368,0.031643
188892,0.001266,0.009323
215532,0.014283,0.036727
197435,0.001446,0.004429
40697,0.033809,0.079222
126045,0.004882,0.012006
125832,0.036341,0.084068
90100,0.060929,0.168883
158793,0.008136,0.028083
112167,0.015006,0.056209
51469,0.000904,0.004369
172325,0.011571,0.026722
63013,0.01573,0.065154
53398,0.009402,0.026592
40571,0.009221,0.019958
49102,0.01808,0.028202
138035,0.02495,0.084587
193729,0.012656,0.037359
220881,0.030193,0.057968
49875,0.011752,0.06251
90963,0.0226,0.027335
29188,0.007232,0.013572
25695,0.005424,0.005265
